"candidate_id","target_date","cutoff_date","y_log1p","qhat_log1p","raw_log1p","quantile_id","quantile_level","qhat_independent","qhat_isotonic","isotonic_abs_adjustment"
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.329975271593337,0.165249572895307,"p35",0.35,0.329975271593337,0.329975271593337,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.340360071572628,0.165249572895307,"p50",0.5,0.340360071572628,0.340360071572628,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.350927569869063,0.165249572895307,"p65",0.65,0.350927569869063,0.350927569869063,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.363781358712638,0.165249572895307,"p80",0.8,0.363781358712638,0.363781358712638,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-14,2022-12-25,0.350015348754616,0.454349696226699,0.165249572895307,"p95",0.95,0.454349696226699,0.454349696226699,1.66533453693773e-16
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.295838886838338,0.165249572895307,"p05",0.05,0.295838886838338,0.295838886838338,0
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.320848878155273,0.165249572895307,"p15",0.15,0.320848878155273,0.320848878155273,0
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.334087421300028,0.165249572895307,"p35",0.35,0.334087421300028,0.334087421300028,0
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.343973359115956,0.165249572895307,"p50",0.5,0.343973359115956,0.343973359115956,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.349500493454539,0.165249572895307,"p65",0.65,0.349500493454539,0.349500493454539,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.362932104196454,0.165249572895307,"p80",0.8,0.362932104196454,0.362932104196454,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-15,2022-12-25,0.350015348754616,0.459210106016131,0.165249572895307,"p95",0.95,0.459210106016131,0.459210106016131,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.31972240112146,0.158605030176639,"p05",0.05,0.31972240112146,0.31972240112146,0
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.328581761055556,0.158605030176639,"p15",0.15,0.328581761055556,0.328581761055556,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.337978788473876,0.158605030176639,"p35",0.35,0.337978788473876,0.337978788473876,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.347255985068686,0.158605030176639,"p50",0.5,0.347255985068686,0.347255985068686,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.351505793938168,0.158605030176639,"p65",0.65,0.351505793938168,0.351505793938168,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.358918476307165,0.158605030176639,"p80",0.8,0.358918476307165,0.358918476307165,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-16,2022-12-25,0.348017931417884,0.44347197761828,0.158605030176639,"p95",0.95,0.44347197761828,0.44347197761828,1.66533453693773e-16
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.322246316838821,0.158605030176639,"p05",0.05,0.322246316838821,0.322246316838821,0
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.337053696062816,0.158605030176639,"p15",0.15,0.337053696062816,0.337053696062816,0
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.34305187357049,0.158605030176639,"p35",0.35,0.34305187357049,0.34305187357049,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.346239716714209,0.158605030176639,"p50",0.5,0.346239716714209,0.346239716714209,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.349450452944728,0.158605030176639,"p65",0.65,0.349450452944728,0.349450452944728,0
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.356056119545821,0.158605030176639,"p80",0.8,0.356056119545821,0.356056119545821,1.66533453693773e-16
"fr09_persistence_innovation",2022-11-17,2022-12-25,0.348017931417884,0.430404584769027,0.158605030176639,"p95",0.95,0.430404584769027,0.430404584769027,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.328625584445607,0.158605030176639,"p05",0.05,0.328625584445607,0.328625584445607,0
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.341761590541915,0.158605030176639,"p15",0.15,0.341761590541915,0.341761590541915,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.345370471866727,0.158605030176639,"p35",0.35,0.345370471866727,0.345370471866727,0
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.346811541864529,0.158605030176639,"p50",0.5,0.346811541864529,0.346811541864529,0
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.349646401581085,0.158605030176639,"p65",0.65,0.349646401581085,0.349646401581085,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.359524813908497,0.158605030176639,"p80",0.8,0.359524813908497,0.359524813908497,2.22044604925031e-16
"fr09_persistence_innovation",2022-11-18,2022-12-25,0.348017931417884,0.44349937376965,0.158605030176639,"p95",0.95,0.44349937376965,0.44349937376965,0
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.334204141904647,0.151916042025842,"p05",0.05,0.334204141904647,0.334204141904647,0
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.341939619814403,0.151916042025842,"p15",0.15,0.341939619814403,0.341939619814403,0
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.345275303657319,0.151916042025842,"p35",0.35,0.345275303657319,0.345275303657319,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.346761736587432,0.151916042025842,"p50",0.5,0.346761736587432,0.346761736587432,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.35024058636347,0.151916042025842,"p65",0.65,0.35024058636347,0.35024058636347,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.359494779441298,0.151916042025842,"p80",0.8,0.359494779441298,0.359494779441298,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-19,2022-12-25,0.348017931417884,0.446996060491807,0.151916042025842,"p95",0.95,0.446996060491807,0.446996060491807,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.326056448591399,0.151916042025842,"p05",0.05,0.326056448591399,0.326056448591399,0
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.341832851589441,0.151916042025842,"p15",0.15,0.341832851589441,0.341832851589441,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.344768301827423,0.151916042025842,"p35",0.35,0.344768301827423,0.344768301827423,0
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.345578882170086,0.151916042025842,"p50",0.5,0.345578882170086,0.345578882170086,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.349566042058836,0.151916042025842,"p65",0.65,0.349566042058836,0.349566042058836,0
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.356063270069347,0.151916042025842,"p80",0.8,0.356063270069347,0.356063270069347,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-20,2022-12-25,0.346016516418802,0.431418225164454,0.151916042025842,"p95",0.95,0.431418225164454,0.431418225164454,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.33261034666783,0.151916042025842,"p05",0.05,0.33261034666783,0.33261034666783,0
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.34066806667194,0.151916042025842,"p15",0.15,0.34066806667194,0.34066806667194,0
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.343377384170085,0.151916042025842,"p35",0.35,0.343377384170085,0.343377384170085,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.344313228560631,0.151916042025842,"p50",0.5,0.344313228560631,0.344313228560631,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.347734324489284,0.151916042025842,"p65",0.65,0.347734324489284,0.347734324489284,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.355921550488703,0.151916042025842,"p80",0.8,0.355921550488703,0.355921550488703,0
"fr09_persistence_innovation",2022-11-21,2022-12-25,0.346016516418802,0.430627046772143,0.151916042025842,"p95",0.95,0.430627046772143,0.430627046772143,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.333936486451284,0.151916042025842,"p05",0.05,0.333936486451284,0.333936486451284,0
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.340426577367263,0.151916042025842,"p15",0.15,0.340426577367263,0.340426577367263,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.343457009886814,0.151916042025842,"p35",0.35,0.343457009886814,0.343457009886814,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.344587877389852,0.151916042025842,"p50",0.5,0.344587877389852,0.344587877389852,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.348078418877339,0.151916042025842,"p65",0.65,0.348078418877339,0.348078418877339,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.356192888699293,0.151916042025842,"p80",0.8,0.356192888699293,0.356192888699293,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-22,2022-12-25,0.346016516418802,0.433167720460366,0.151916042025842,"p95",0.95,0.433167720460366,0.433167720460366,1.11022302462516e-16
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.336577278602687,0.145182009844498,"p05",0.05,0.336577278602687,0.336577278602687,0
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.340663337454743,0.145182009844498,"p15",0.15,0.340663337454743,0.340663337454743,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.34359023144902,0.145182009844498,"p35",0.35,0.34359023144902,0.34359023144902,0
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.344927751067259,0.145182009844498,"p50",0.5,0.344927751067259,0.344927751067259,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.348253535330544,0.145182009844498,"p65",0.65,0.348253535330544,0.348253535330544,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.356158412714863,0.145182009844498,"p80",0.8,0.356158412714863,0.356158412714863,1.66533453693773e-16
"fr09_persistence_innovation",2022-11-23,2022-12-25,0.348017931417884,0.432679634491791,0.145182009844498,"p95",0.95,0.432679634491791,0.432679634491791,5.55111512312578e-17
"fr09_persistence_innovation",2022-11-24,2022-12-25,0.346016516418802,0.340184700994332,0.145182009844498,"p05",0.05,0.340184700994332,0.340184700994332,0
"fr09_persistence_innovation",2022-11-24,2022-12-25,0.346016516418802,0.341696588856293,0.145182009844498,"p15",0.15,0.341696588856293,0.341696588856293,0
"fr09_persistence_innovation",2022-11-24,2022-12-25,0.346016516418802,0.345485723023107,0.145182009844498,"p35",0.35,0.345485723023107,0.345485723023107,0
