region,fold,selected_family,AQL,AQCR,MAE,RMSE,current_authoritative_qdesn_AQL,cached_pricefm_AQL,delta_AQL_candidate_minus_current,delta_AQL_candidate_minus_pricefm,rhs_tau0,lag_window,depth,units,alpha,rho,input_scale,feature_policy,state_output,selection_source_stage,selected_atom_manifest_path,selected_atom_manifest_sha256,selected_validation_AQL,selected_validation_AQCR,selected_validation_MAE,selected_validation_RMSE,test_evidence_path,test_evidence_sha256,deprecated_R92_method_id,deprecated_R92_AQL,deprecated_R92_source_class,deprecated_R92_experiment_id,deprecated_R92_feature_policy,qdesn_method_id,qdesn_AQL,qdesn_AQCR,qdesn_MAE,qdesn_RMSE,pricefm_AQL,delta_AQL_qdesn_minus_pricefm,delta_AQL_qdesn_minus_deprecated_R92,decision_label,authority_status,authority_basis,authority_transition_rule,selected_on_split,selection_is_validation_only,same_desn_tau0_all_folds_within_region,same_likelihood_family_all_folds_within_region,test_driven_case_mixing_used,R92_case_fallback_used,test_metrics_role,r97_preregistered_performance_gate_passed,registry_mutation_authorized,article_mutation_authorized,joint_model_authorized,mcmc_authorized
DK_2,1,exal,7.728713375727158,0.0060185185185185,19.42598315153817,29.35276537414115,6.314829162625138,8.061048220322405,1.41388421310202,-0.3323348445952474,0.0001,168,2,"[96,48]",0.35,0.9,0.15,graph_summary_mean_std,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/DK_2/pricefm_stage_r97_selected_atom_manifest.csv,a20212b52b8cc6d095daa95175f7b1eb474ff543eafe6657ae5931679c5e361e,8.7502279981345,0.0054360200364298,21.31968240047796,41.52447459790769,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=DK_2/fold=1/score/test_metric.csv,fe68526a0308d76cc57d353911145770e4b36d6c63b69377cc178e1c801dc1e4,qdesn_exal_rhs_ns_exact_chunked,6.314829162625138,stage_m,stageg_dk2_f1_graphd1_d1_units_hi_seedrob20260616,graph_khop,qdesn_exal_rhs_ns_r98_region_frozen,7.728713375727158,0.0060185185185185,19.42598315153817,29.35276537414115,8.061048220322405,-0.3323348445952474,1.41388421310202,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
DK_2,2,exal,8.40559402569834,0.0064645438121047,20.92472022752457,28.519353007109515,6.314901823540136,8.251470912118323,2.090692202158204,0.1541231135800167,0.0001,168,2,"[96,48]",0.35,0.9,0.15,graph_summary_mean_std,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/DK_2/pricefm_stage_r97_selected_atom_manifest.csv,a20212b52b8cc6d095daa95175f7b1eb474ff543eafe6657ae5931679c5e361e,7.482182269621382,0.0031105324074074,18.711892891956044,28.40168393452536,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=DK_2/fold=2/score/test_metric.csv,c8cd5fec53fda10f256bc4d8e29387ca9d8ca0ee221ef3f7967834e9d69b83cd,qdesn_exal_rhs_ns_exact_chunked,6.314901823540136,stage_m,stageg_dk2_f2_graphd1_d3_compact_seedrob20260616,graph_khop,qdesn_exal_rhs_ns_r98_region_frozen,8.40559402569834,0.0064645438121047,20.92472022752457,28.519353007109515,8.251470912118323,0.15412311358001674,2.0906922021582037,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
DK_2,3,exal,7.945891824027549,0.0041268214936247,19.849709042874867,31.522115853705422,7.407690324517049,9.36851241011154,0.5382014995104996,-1.4226205860839911,0.0001,168,2,"[96,48]",0.35,0.9,0.15,graph_summary_mean_std,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/DK_2/pricefm_stage_r97_selected_atom_manifest.csv,a20212b52b8cc6d095daa95175f7b1eb474ff543eafe6657ae5931679c5e361e,8.326048496566246,0.0064363143631436,20.771859519877488,28.43079786895663,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=DK_2/fold=3/score/test_metric.csv,1c5941094ad2ea5ce6b01fb95a59a63063e196b4f7ef2ae531856e2795d70203,qdesn_exal_rhs_ns_exact_chunked,7.407690324517049,stage_m,stagef_dk2_f3_graphd2_input_lo_seedrob20260616,graph_khop,qdesn_exal_rhs_ns_r98_region_frozen,7.945891824027549,0.0041268214936247,19.849709042874867,31.522115853705422,9.36851241011154,-1.4226205860839913,0.5382014995104996,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
EE,1,exal,15.338438021475714,0.0881799768518518,36.81074884797537,53.54550440978485,15.483309889910569,19.27035326578145,-0.1448718684348549,-3.931915244305735,0.0001,168,3,"[64,64,64]",0.35,0.9,0.15,graph_summary_mean,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/EE/pricefm_stage_r97_selected_atom_manifest.csv,6ad83b996af4b837bc8ec308d1f4aed8d4268cb993da3f46de37b0fb7ae8ae51,13.852008789075368,0.0980475865209471,32.73283473654291,48.53169866653632,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=EE/fold=1/score/test_metric.csv,483f0c7b7685e32c4ec568ede4de6902df59d9600612b3667cf2d55a57260b63,qdesn_exal_rhs_ns_exact_chunked,15.483309889910569,stage_m,stageh_ee_f1_graphd2_rho_low_seedrob20260623,graph_khop,qdesn_exal_rhs_ns_r98_region_frozen,15.338438021475714,0.0881799768518518,36.81074884797537,53.54550440978485,19.27035326578145,-3.931915244305735,-0.1448718684348549,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
EE,2,exal,12.952671580344484,0.0504177958446251,32.09228766483919,42.9887319720029,12.462102646107738,13.364556588242776,0.4905689342367463,-0.4118850078982916,0.0001,168,3,"[64,64,64]",0.35,0.9,0.15,graph_summary_mean,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/EE/pricefm_stage_r97_selected_atom_manifest.csv,6ad83b996af4b837bc8ec308d1f4aed8d4268cb993da3f46de37b0fb7ae8ae51,14.992486282548631,0.0288773148148148,36.682715843673705,53.80451081902696,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=EE/fold=2/score/test_metric.csv,89ed63327bbc1487cfb93f6bf871df13071891c670a71418c96960b8cfad5669,qdesn_exal_rhs_ns_exact_chunked,12.462102646107738,stage_m,stageg_ee_f2_graphd2_alpha_lo_seedrob20260616,graph_khop,qdesn_exal_rhs_ns_r98_region_frozen,12.952671580344484,0.0504177958446251,32.09228766483919,42.9887319720029,13.364556588242776,-0.41188500789829163,0.4905689342367463,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
EE,3,exal,13.880973790450703,0.0274077868852459,34.03869307153501,56.0658842321277,13.620500615515098,16.11386746032765,0.2604731749356048,-2.2328936698769475,0.0001,168,3,"[64,64,64]",0.35,0.9,0.15,graph_summary_mean,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/EE/pricefm_stage_r97_selected_atom_manifest.csv,6ad83b996af4b837bc8ec308d1f4aed8d4268cb993da3f46de37b0fb7ae8ae51,12.228906584623434,0.0345246160794941,30.746135819080862,41.2752986847135,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=EE/fold=3/score/test_metric.csv,abced60fcc76659b9ea7d693b67b43986a11e7d43e4b20ccf3271dc6542c981f,qdesn_exal_rhs_ns_exact_chunked,13.620500615515098,stage_m,stagef_ee_f3_graphd2_alpha_hi_seedrob20260617,graph_khop,qdesn_exal_rhs_ns_r98_region_frozen,13.880973790450703,0.0274077868852459,34.03869307153501,56.0658842321277,16.11386746032765,-2.2328936698769475,0.26047317493560485,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
ES,1,al,5.1524661565606005,0.0010416666666666,13.064611519868532,17.46840762688842,5.232137202854714,5.959307661149726,-0.0796710462941137,-0.8068415045891255,5e-05,48,2,"[96,48]",0.5,0.82,0.35,graph_summary_mean,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/ES/pricefm_stage_r97_selected_atom_manifest.csv,fc7e2830bf19ac55cc47997c7f169939344ae2d5aa540de2f74f778209590b36,4.163181924549121,0.0041125910746812,10.552083653438205,14.82877871954725,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=ES/fold=1/score/test_metric.csv,a6b1c325cbefafa38991ff62b5091f666e274f15d1f0176dd3b5cba1e9469bf9,qdesn_al_rhs_ns_exact_chunked,5.232137202854714,provenance_bridge_30,stageb_core_l096_d1_n120_a0p5_r0p9_in0p50_seed20260601,target_only,qdesn_al_rhs_ns_r98_region_frozen,5.1524661565606005,0.0010416666666666,13.064611519868532,17.46840762688842,5.959307661149726,-0.8068415045891255,-0.0796710462941137,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
ES,2,al,5.641527046596819,0.0025547651309846,14.453797271028812,20.46068293253223,5.886921058463456,6.411375511558783,-0.2453940118666375,-0.7698484649619646,5e-05,48,2,"[96,48]",0.5,0.82,0.35,graph_summary_mean,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/ES/pricefm_stage_r97_selected_atom_manifest.csv,fc7e2830bf19ac55cc47997c7f169939344ae2d5aa540de2f74f778209590b36,5.144255289856304,0.0006655092592592,13.014658148017958,17.459649150831126,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=ES/fold=2/score/test_metric.csv,c821e9408a9dbd36f647b6188204acb8c75fd9c16d2040dfdf687918d6cdc4db,qdesn_al_rhs_ns_exact_chunked,5.886921058463456,provenance_bridge_30,stageb_lowinput_l096_d1_n120_a0p5_r0p9_in0p25_seed20260603,target_only,qdesn_al_rhs_ns_r98_region_frozen,5.641527046596819,0.0025547651309846,14.453797271028812,20.46068293253223,6.411375511558783,-0.7698484649619646,-0.24539401186663756,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
ES,3,al,4.651019679741437,0.0020491803278688,11.902934612279184,15.55058059655159,4.880603524642613,6.194171740504748,-0.2295838449011755,-1.543152060763311,5e-05,48,2,"[96,48]",0.5,0.82,0.35,graph_summary_mean,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/ES/pricefm_stage_r97_selected_atom_manifest.csv,fc7e2830bf19ac55cc47997c7f169939344ae2d5aa540de2f74f778209590b36,5.531248842452603,0.0043049909665763,14.112865174641383,19.78769180313365,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=ES/fold=3/score/test_metric.csv,f00dac41c766f9db8de3a201a69cec939ab35e988be6e11e8981da6221276251,qdesn_al_rhs_ns_exact_chunked,4.880603524642613,provenance_bridge_30,stageb_d2_l096_d2_n080x080_a0p4_r0p9_in0p35_seed20260603,target_only,qdesn_al_rhs_ns_r98_region_frozen,4.651019679741437,0.0020491803278688,11.902934612279184,15.55058059655159,6.194171740504748,-1.543152060763311,-0.22958384490117556,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
FI,1,exal,10.575035839420217,0.0801215277777777,25.7456207402987,38.14686524229482,10.554770090730004,9.253370653224348,0.0202657486902122,1.3216651861958688,0.01,240,2,"[96,96]",0.5,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/FI/pricefm_stage_r97_selected_atom_manifest.csv,92732274b93ddb246ef826bd0fe432599beb3a61666cbb6f78d67b964738a50a,9.76613166313662,0.0498206967213114,24.52812865576861,38.796518667571966,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=FI/fold=1/score/test_metric.csv,e36ac5c419c39b529f26f24ea3853aa6dd3fb556da0a7ff4bae6e14156ee136f,qdesn_exal_rhs_ns_exact_chunked,10.554770090730004,stage_m,stagec_p0_completionfolds_fi_f1_d2_l096_d2_n080x080_a0p4_r0p9_in0p35_seed20260603,target_only,qdesn_exal_rhs_ns_r98_region_frozen,10.575035839420217,0.0801215277777777,25.7456207402987,38.14686524229482,9.253370653224348,1.3216651861958688,0.02026574869021225,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
FI,2,exal,7.752073155881696,0.0531419376693766,19.091056573734942,29.78398532581953,7.950607068915866,8.146459173960796,-0.1985339130341694,-0.3943860180790999,0.01,240,2,"[96,96]",0.5,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/FI/pricefm_stage_r97_selected_atom_manifest.csv,92732274b93ddb246ef826bd0fe432599beb3a61666cbb6f78d67b964738a50a,10.285385387735184,0.0432581018518518,25.139101578742284,37.8847925545751,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=FI/fold=2/score/test_metric.csv,91e66c8036e514dfd6116d8c1163c288a48343fe87e481543cfce3e2f32cd5e7,qdesn_exal_rhs_ns_exact_chunked,7.950607068915866,stage_m,stagec_p0_completionfolds_fi_f2_d2_l096_d2_n080x080_a0p4_r0p9_in0p35_seed20260603,target_only,qdesn_exal_rhs_ns_r98_region_frozen,7.752073155881696,0.0531419376693766,19.091056573734942,29.78398532581953,8.146459173960796,-0.3943860180790999,-0.19853391303416945,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
FI,3,exal,8.056215539009807,0.0104308970856102,20.13620028040588,30.032131476790653,8.115846414914657,7.279636650849257,-0.0596308759048493,0.7765788881605502,0.01,240,2,"[96,96]",0.5,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/FI/pricefm_stage_r97_selected_atom_manifest.csv,92732274b93ddb246ef826bd0fe432599beb3a61666cbb6f78d67b964738a50a,7.575678729215077,0.0360490063233965,18.781940572323684,29.80841434603443,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=FI/fold=3/score/test_metric.csv,ce66de06320ba43d31f051b029e9c1685876bf5583bbbbc6193c5d54ff875cfd,qdesn_exal_rhs_ns_exact_chunked,8.115846414914657,provenance_bridge_30,stageb_lowinput_l096_d1_n120_a0p5_r0p9_in0p25_seed20260603,target_only,qdesn_exal_rhs_ns_r98_region_frozen,8.056215539009807,0.0104308970856102,20.13620028040588,30.032131476790653,7.279636650849257,0.7765788881605502,-0.05963087590484939,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
FR,1,exal,5.517975979924961,0.0326533564814814,13.698186461218077,18.86337764793417,5.442734755478332,7.99123960448101,0.0752412244466285,-2.4732636245560498,0.001,168,2,"[80,80]",0.35,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/FR/pricefm_stage_r97_selected_atom_manifest.csv,aa6046ad5ef5c38c377160699892812f61489d0132cc319dff8219fcae994e32,5.431106829906891,0.0075136612021857,13.709941116087093,18.067207647291067,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=FR/fold=1/score/test_metric.csv,f635f33dd444cc2731ee3a4542a3fa1cedec2d83dd8dcb1faf5bc0365a0956bb,qdesn_exal_rhs_ns_exact_chunked,5.442734755478332,provenance_bridge_30,stageb_d2_l096_d2_n080x080_a0p4_r0p9_in0p35_seed20260603,target_only,qdesn_exal_rhs_ns_r98_region_frozen,5.517975979924961,0.0326533564814814,13.698186461218077,18.86337764793417,7.99123960448101,-2.4732636245560498,0.07524122444662851,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
FR,2,exal,5.9113282568120455,0.0110235998193315,14.79819962296227,19.4899692462878,5.936035546812598,7.369217194875478,-0.0247072900005527,-1.4578889380634328,0.001,168,2,"[80,80]",0.35,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/FR/pricefm_stage_r97_selected_atom_manifest.csv,aa6046ad5ef5c38c377160699892812f61489d0132cc319dff8219fcae994e32,5.362825245991162,0.0209924768518518,13.326048730588738,18.541889722152074,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=FR/fold=2/score/test_metric.csv,67c07a19a914ea5df847b8a68c18e056fa09388c7f83caf702afb1ce00269744,qdesn_exal_rhs_ns_exact_chunked,5.936035546812598,provenance_bridge_30,stageb_d2_l096_d2_n080x080_a0p4_r0p9_in0p35_seed20260603,target_only,qdesn_exal_rhs_ns_r98_region_frozen,5.9113282568120455,0.0110235998193315,14.79819962296227,19.4899692462878,7.369217194875478,-1.4578889380634328,-0.024707290000552717,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
FR,3,exal,5.513733981270419,0.0216302367941712,13.893713023560586,17.780392231352685,5.719495284131799,6.817622784413432,-0.2057613028613802,-1.3038888031430131,0.001,168,2,"[80,80]",0.35,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/FR/pricefm_stage_r97_selected_atom_manifest.csv,aa6046ad5ef5c38c377160699892812f61489d0132cc319dff8219fcae994e32,5.803903276012395,0.0053353658536585,14.584371314867168,19.364166499862623,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=FR/fold=3/score/test_metric.csv,6dcd4f154833adac4c3c816c6c2b59f396c0e9cbaed5135522b4199e86a1982a,qdesn_exal_rhs_ns_exact_chunked,5.719495284131799,provenance_bridge_30,stageb_core_l096_d1_n120_a0p5_r0p9_in0p50_seed20260601,target_only,qdesn_exal_rhs_ns_r98_region_frozen,5.513733981270419,0.0216302367941712,13.893713023560586,17.780392231352685,6.817622784413432,-1.3038888031430131,-0.20576130286138028,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
GR,1,al,7.241662429194929,0.0173755787037037,18.031920137381928,26.545135192601656,7.157172901902184,7.282948510338475,0.084489527292745,-0.0412860811435455,0.001,168,3,"[64,64,64]",0.25,0.9,0.15,graph_khop,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/GR/pricefm_stage_r97_selected_atom_manifest.csv,525bc7cc435f8134fec81cf6d9a14488d7365b1677b4453b3210ecec4504df3c,9.353291212505706,0.0082251821493624,22.76261234367156,45.365332128491865,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=GR/fold=1/score/test_metric.csv,0ea575bb93e4ac912053da475e02d1ffa501e6163a8b745f6fe5e9ed2a00af53,qdesn_exal_rhs_ns_exact_chunked,7.157172901902184,current_r3q,covm_gr_f1_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_al_rhs_ns_r98_region_frozen,7.241662429194929,0.0173755787037037,18.031920137381928,26.545135192601656,7.282948510338475,-0.041286081143545594,0.08448952729274506,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
GR,2,al,6.371337581174139,0.0580538617886178,15.700879898427472,23.15204740913013,6.3811350037202255,7.178184101227247,-0.0097974225460868,-0.8068465200531083,0.001,168,3,"[64,64,64]",0.25,0.9,0.15,graph_khop,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/GR/pricefm_stage_r97_selected_atom_manifest.csv,525bc7cc435f8134fec81cf6d9a14488d7365b1677b4453b3210ecec4504df3c,6.919033122550888,0.0121672453703703,17.17159265164262,26.225969714632424,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=GR/fold=2/score/test_metric.csv,0c682de052d75ae7fd4e2eb912db43506112b94cb71db7a6c7a8429dc0599a81,qdesn_exal_rhs_ns_exact_chunked,6.3811350037202255,current_r3q,covm_gr_f2_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_al_rhs_ns_r98_region_frozen,6.371337581174139,0.0580538617886178,15.700879898427472,23.15204740913013,7.178184101227247,-0.8068465200531083,-0.009797422546086842,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
GR,3,al,8.661561515028382,0.0067309881602914,21.51110175588691,33.637213617317435,9.317762356042136,8.32175301438347,-0.6562008410137548,0.3398085006449118,0.001,168,3,"[64,64,64]",0.25,0.9,0.15,graph_khop,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/GR/pricefm_stage_r97_selected_atom_manifest.csv,525bc7cc435f8134fec81cf6d9a14488d7365b1677b4453b3210ecec4504df3c,6.286935194327144,0.0226259033423667,15.609797749713,23.021708942808896,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=GR/fold=3/score/test_metric.csv,1add4f7abd25dfd2a4b4b185fc49b4d75e48d2539f0a8a4ded2d3e1dac7e2a10,qdesn_exal_rhs_ns_exact_chunked,9.317762356042136,current_r3q,covm_gr_f3_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_al_rhs_ns_r98_region_frozen,8.661561515028382,0.0067309881602914,21.51110175588691,33.637213617317435,8.32175301438347,0.33980850064491186,-0.6562008410137548,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
