"origin_date","target_date","horizon","member","glofas_streamflow","value"
2022-12-25,2023-01-19,25,"member_00",2.796875,1.33417835998088
2022-12-25,2023-01-19,25,"member_01",9.9375,2.39219725168373
2022-12-25,2023-01-19,25,"member_02",8.859375,2.28842277918154
2022-12-25,2023-01-19,25,"member_03",2.671875,1.30070243078449
2022-12-25,2023-01-19,25,"member_04",1.28125,0.824723538348665
2022-12-25,2023-01-19,25,"member_05",3.78125,1.56470201859271
2022-12-25,2023-01-19,25,"member_06",1.84375,1.04512360371712
2022-12-25,2023-01-19,25,"member_07",9.03125,2.30570522033029
2022-12-25,2023-01-19,25,"member_08",7.6875,2.16188521089091
2022-12-25,2023-01-19,25,"member_09",2.3125,1.19770319131234
2022-12-25,2023-01-19,25,"member_10",3.328125,1.46513442282767
2022-12-25,2023-01-19,25,"member_11",1.9375,1.07755887947028
2022-12-25,2023-01-19,25,"member_12",2.34375,1.20709293166218
2022-12-25,2023-01-19,25,"member_13",4.453125,1.69618883884276
2022-12-25,2023-01-19,25,"member_14",6.96875,2.0755276423587
2022-12-25,2023-01-19,25,"member_15",3.328125,1.46513442282767
2022-12-25,2023-01-19,25,"member_16",7.265625,2.11210534849863
2022-12-25,2023-01-19,25,"member_17",5.390625,1.85483207268313
2022-12-25,2023-01-19,25,"member_18",10.890625,2.47575027450201
2022-12-25,2023-01-19,25,"member_19",5.875,1.92789164355263
2022-12-25,2023-01-19,25,"member_20",3.453125,1.49360609690898
2022-12-25,2023-01-19,25,"member_21",6.828125,2.05772301772519
2022-12-25,2023-01-19,25,"member_22",3.953125,1.60001869051761
2022-12-25,2023-01-19,25,"member_23",7.453125,2.13453619548681
2022-12-25,2023-01-19,25,"member_24",5.109375,1.80982447662569
2022-12-25,2023-01-19,25,"member_25",11.0625,2.4901014666651
2022-12-25,2023-01-19,25,"member_26",2.796875,1.33417835998088
2022-12-25,2023-01-19,25,"member_27",5.703125,1.90257383556835
2022-12-25,2023-01-19,25,"member_28",5.9375,1.93694147907255
2022-12-25,2023-01-19,25,"member_29",14.875,2.76474554477876
2022-12-25,2023-01-19,25,"member_30",4.734375,1.7464787646949
2022-12-25,2023-01-19,25,"member_31",9.875,2.38646657697475
2022-12-25,2023-01-19,25,"member_32",0.8125,0.594707107746693
2022-12-25,2023-01-19,25,"member_33",2.90625,1.36257783450257
2022-12-25,2023-01-19,25,"member_34",2.921875,1.36656985577211
2022-12-25,2023-01-19,25,"member_35",1.5,0.916290731874155
2022-12-25,2023-01-19,25,"member_36",6.25,1.98100146886658
2022-12-25,2023-01-19,25,"member_37",4.4375,1.6933193964148
2022-12-25,2023-01-19,25,"member_38",3.859375,1.58090982881956
2022-12-25,2023-01-19,25,"member_39",3.078125,1.40563732396302
2022-12-25,2023-01-19,25,"member_40",4.171875,1.64323529201739
2022-12-25,2023-01-19,25,"member_41",5.25,1.83258146374831
2022-12-25,2023-01-19,25,"member_42",2.234375,1.1738357099057
2022-12-25,2023-01-19,25,"member_43",3.390625,1.47947158597407
2022-12-25,2023-01-19,25,"member_44",4.546875,1.71323470611574
2022-12-25,2023-01-19,25,"member_45",1.765625,1.01726664921416
2022-12-25,2023-01-19,25,"member_46",1.890625,1.06147274171865
2022-12-25,2023-01-19,25,"member_47",2.265625,1.18345116860514
2022-12-25,2023-01-19,25,"member_48",6.34375,1.99384961134443
2022-12-25,2023-01-19,25,"member_49",4.515625,1.70758497357363
2022-12-25,2023-01-19,25,"member_50",0.609375,0.475845904869964
2022-12-25,2023-01-20,26,"member_00",4.015625,1.61255803977034
2022-12-25,2023-01-20,26,"member_01",8.890625,2.2915873387845
2022-12-25,2023-01-20,26,"member_02",7.921875,2.18850612629634
2022-12-25,2023-01-20,26,"member_03",2.359375,1.21175494476799
2022-12-25,2023-01-20,26,"member_04",1.109375,0.746391695078758
2022-12-25,2023-01-20,26,"member_05",3.359375,1.47232869846169
2022-12-25,2023-01-20,26,"member_06",1.609375,0.959110729057083
2022-12-25,2023-01-20,26,"member_07",8.109375,2.20930410299082
2022-12-25,2023-01-20,26,"member_08",7.296875,2.11587893788227
2022-12-25,2023-01-20,26,"member_09",2.046875,1.11411647520407
2022-12-25,2023-01-20,26,"member_10",2.953125,1.37450640536785
2022-12-25,2023-01-20,26,"member_11",1.703125,0.994408511138107
2022-12-25,2023-01-20,26,"member_12",2.078125,1.12432064537832
2022-12-25,2023-01-20,26,"member_13",3.96875,1.6031682994205
2022-12-25,2023-01-20,26,"member_14",6.21875,1.97668180772207
2022-12-25,2023-01-20,26,"member_15",2.984375,1.38238046179875
2022-12-25,2023-01-20,26,"member_16",6.578125,2.02526580757781
2022-12-25,2023-01-20,26,"member_17",4.8125,1.76001077091347
2022-12-25,2023-01-20,26,"member_18",11.15625,2.49784344081872
2022-12-25,2023-01-20,26,"member_19",5.96875,1.94143586866039
2022-12-25,2023-01-20,26,"member_20",3.0625,1.40179854765586
2022-12-25,2023-01-20,26,"member_21",6.109375,1.96141433559128
2022-12-25,2023-01-20,26,"member_22",3.515625,1.50754360475276
2022-12-25,2023-01-20,26,"member_23",6.734375,2.04567467920902
2022-12-25,2023-01-20,26,"member_24",4.546875,1.71323470611574
2022-12-25,2023-01-20,26,"member_25",10.25,2.42036812865043
2022-12-25,2023-01-20,26,"member_26",2.484375,1.24828868810045
2022-12-25,2023-01-20,26,"member_27",5.09375,1.80726365576402
2022-12-25,2023-01-20,26,"member_28",5.34375,1.84747007624206
2022-12-25,2023-01-20,26,"member_29",13.296875,2.66004098191585
2022-12-25,2023-01-20,26,"member_30",4.25,1.65822807660353
2022-12-25,2023-01-20,26,"member_31",10.265625,2.42175605392528
2022-12-25,2023-01-20,26,"member_32",0.703125,0.532464798869472
2022-12-25,2023-01-20,26,"member_33",2.5625,1.27046254559477
2022-12-25,2023-01-20,26,"member_34",2.65625,1.29643803199803
2022-12-25,2023-01-20,26,"member_35",3.171875,1.42836557504058
2022-12-25,2023-01-20,26,"member_36",5.75,1.90954250488444
2022-12-25,2023-01-20,26,"member_37",3.96875,1.6031682994205
2022-12-25,2023-01-20,26,"member_38",3.4375,1.49009115480153
2022-12-25,2023-01-20,26,"member_39",2.734375,1.31758046857184
2022-12-25,2023-01-20,26,"member_40",3.71875,1.5515439340152
2022-12-25,2023-01-20,26,"member_41",5.4375,1.86214026598985
2022-12-25,2023-01-20,26,"member_42",2.015625,1.10380710554521
2022-12-25,2023-01-20,26,"member_43",3.078125,1.40563732396302
2022-12-25,2023-01-20,26,"member_44",4.921875,1.77865312172275
2022-12-25,2023-01-20,26,"member_45",1.546875,0.934867117447091
2022-12-25,2023-01-20,26,"member_46",1.65625,0.97691535369059
2022-12-25,2023-01-20,26,"member_47",2.046875,1.11411647520407
2022-12-25,2023-01-20,26,"member_48",5.671875,1.89790092986895
2022-12-25,2023-01-20,26,"member_49",4.015625,1.61255803977034
2022-12-25,2023-01-20,26,"member_50",0.515625,0.415827895143711
2022-12-25,2023-01-21,27,"member_00",4.546875,1.71323470611574
2022-12-25,2023-01-21,27,"member_01",7.9375,2.19025590802013
2022-12-25,2023-01-21,27,"member_02",7.078125,2.08915979114876
2022-12-25,2023-01-21,27,"member_03",2.09375,1.12938394733486
2022-12-25,2023-01-21,27,"member_04",0.96875,0.677398823591806
2022-12-25,2023-01-21,27,"member_05",2.984375,1.38238046179875
2022-12-25,2023-01-21,27,"member_06",1.484375,0.91002111886056
2022-12-25,2023-01-21,27,"member_07",7.4375,2.13268605619865
2022-12-25,2023-01-21,27,"member_08",7.90625,2.18675327746892
2022-12-25,2023-01-21,27,"member_09",1.796875,1.02850272248108
2022-12-25,2023-01-21,27,"member_10",2.625,1.28785428830664
2022-12-25,2023-01-21,27,"member_11",1.5,0.916290731874155
2022-12-25,2023-01-21,27,"member_12",1.828125,1.03961394790615
2022-12-25,2023-01-21,27,"member_13",3.53125,1.51099783962085
2022-12-25,2023-01-21,27,"member_14",5.5625,1.88137162791774
2022-12-25,2023-01-21,27,"member_15",2.640625,1.29215537020603
2022-12-25,2023-01-21,27,"member_16",5.890625,1.93016179208717
2022-12-25,2023-01-21,27,"member_17",4.28125,1.66416281212335
2022-12-25,2023-01-21,27,"member_18",10.6875,2.45851989461481
2022-12-25,2023-01-21,27,"member_19",5.34375,1.84747007624206
2022-12-25,2023-01-21,27,"member_20",2.71875,1.3133875903118
2022-12-25,2023-01-21,27,"member_21",5.453125,1.86456450960136
2022-12-25,2023-01-21,27,"member_22",3.171875,1.42836557504058
2022-12-25,2023-01-21,27,"member_23",7.09375,2.09109215889981
2022-12-25,2023-01-21,27,"member_24",4.03125,1.61566846218474
2022-12-25,2023-01-21,27,"member_25",9.171875,2.3196265588489
2022-12-25,2023-01-21,27,"member_26",2.203125,1.16412689577874
2022-12-25,2023-01-21,27,"member_27",4.734375,1.7464787646949
2022-12-25,2023-01-21,27,"member_28",5.21875,1.82756892192477
2022-12-25,2023-01-21,27,"member_29",11.890625,2.55650030297501
2022-12-25,2023-01-21,27,"member_30",3.9375,1.59685913022724
2022-12-25,2023-01-21,27,"member_31",10.46875,2.43962594525484
2022-12-25,2023-01-21,27,"member_32",2.09375,1.12938394733486
2022-12-25,2023-01-21,27,"member_33",2.25,1.17865499634165
2022-12-25,2023-01-21,27,"member_34",2.359375,1.21175494476799
2022-12-25,2023-01-21,27,"member_35",3.953125,1.60001869051761
2022-12-25,2023-01-21,27,"member_36",5.171875,1.82000268154145
2022-12-25,2023-01-21,27,"member_37",3.515625,1.50754360475276
2022-12-25,2023-01-21,27,"member_38",3.046875,1.39794497833987
2022-12-25,2023-01-21,27,"member_39",2.40625,1.22561197942942
2022-12-25,2023-01-21,27,"member_40",3.296875,1.4578880143069
2022-12-25,2023-01-21,27,"member_41",4.875,1.77070606003022
2022-12-25,2023-01-21,27,"member_42",1.765625,1.01726664921416
2022-12-25,2023-01-21,27,"member_43",2.734375,1.31758046857184
2022-12-25,2023-01-21,27,"member_44",6.015625,1.94813980438258
2022-12-25,2023-01-21,27,"member_45",1.484375,0.91002111886056
2022-12-25,2023-01-21,27,"member_46",1.46875,0.903711949667295
2022-12-25,2023-01-21,27,"member_47",2.171875,1.15432289568212
2022-12-25,2023-01-21,27,"member_48",5.0625,1.8021222562636
2022-12-25,2023-01-21,27,"member_49",3.734375,1.5548497221497
2022-12-25,2023-01-21,27,"member_50",0.453125,0.373716409793584
2022-12-25,2023-01-22,28,"member_00",4.46875,1.69905007112379
2022-12-25,2023-01-22,28,"member_01",7.109375,2.09302079980622
2022-12-25,2023-01-22,28,"member_02",6.328125,1.99171968508661
2022-12-25,2023-01-22,28,"member_03",1.84375,1.04512360371712
2022-12-25,2023-01-22,28,"member_04",0.875,0.628608659422374
2022-12-25,2023-01-22,28,"member_05",2.640625,1.29215537020603
2022-12-25,2023-01-22,28,"member_06",1.296875,0.831549503419064
2022-12-25,2023-01-22,28,"member_07",7.90625,2.18675327746892
2022-12-25,2023-01-22,28,"member_08",7.3125,2.11776040598197
2022-12-25,2023-01-22,28,"member_09",1.609375,0.959110729057083
2022-12-25,2023-01-22,28,"member_10",2.296875,1.19297505011639
2022-12-25,2023-01-22,28,"member_11",1.3125,0.838329190404443
2022-12-25,2023-01-22,28,"member_12",1.609375,0.959110729057083
2022-12-25,2023-01-22,28,"member_13",3.140625,1.42084674262655
2022-12-25,2023-01-22,28,"member_14",4.953125,1.78391629176703
2022-12-25,2023-01-22,28,"member_15",2.3125,1.19770319131234
2022-12-25,2023-01-22,28,"member_16",5.40625,1.85727407633868
2022-12-25,2023-01-22,28,"member_17",3.828125,1.57445819353807
2022-12-25,2023-01-22,28,"member_18",11.015625,2.48620788614597
2022-12-25,2023-01-22,28,"member_19",4.765625,1.75191356068086
2022-12-25,2023-01-22,28,"member_20",2.40625,1.22561197942942
2022-12-25,2023-01-22,28,"member_21",4.859375,1.76804294261074
2022-12-25,2023-01-22,28,"member_22",2.859375,1.35050525326831
2022-12-25,2023-01-22,28,"member_23",7.390625,2.12711501114919
2022-12-25,2023-01-22,28,"member_24",3.578125,1.5212895256574
2022-12-25,2023-01-22,28,"member_25",8.203125,2.21954310029192
2022-12-25,2023-01-22,28,"member_26",2.75,1.32175583998232
2022-12-25,2023-01-22,28,"member_27",7.171875,2.10069838070525
2022-12-25,2023-01-22,28,"member_28",4.734375,1.7464787646949
2022-12-25,2023-01-22,28,"member_29",10.640625,2.45450113501989
2022-12-25,2023-01-22,28,"member_30",3.53125,1.51099783962085
2022-12-25,2023-01-22,28,"member_31",9.40625,2.34240658718072
2022-12-25,2023-01-22,28,"member_32",5.390625,1.85483207268313
2022-12-25,2023-01-22,28,"member_33",2,1.09861228866811
2022-12-25,2023-01-22,28,"member_34",3.953125,1.60001869051761
2022-12-25,2023-01-22,28,"member_35",5.96875,1.94143586866039
2022-12-25,2023-01-22,28,"member_36",4.65625,1.7327611284661
2022-12-25,2023-01-22,28,"member_37",3.25,1.44691898293633
2022-12-25,2023-01-22,28,"member_38",2.734375,1.31758046857184
2022-12-25,2023-01-22,28,"member_39",2.125,1.13943428318836
2022-12-25,2023-01-22,28,"member_40",2.921875,1.36656985577211
2022-12-25,2023-01-22,28,"member_41",4.34375,1.67592765370293
2022-12-25,2023-01-22,28,"member_42",1.546875,0.934867117447091
2022-12-25,2023-01-22,28,"member_43",2.421875,1.23018864645683
2022-12-25,2023-01-22,28,"member_44",5.9375,1.93694147907255
2022-12-25,2023-01-22,28,"member_45",1.296875,0.831549503419064
2022-12-25,2023-01-22,28,"member_46",1.359375,0.858396753455252
2022-12-25,2023-01-22,28,"member_47",3.515625,1.50754360475276
2022-12-25,2023-01-22,28,"member_48",4.921875,1.77865312172275
2022-12-25,2023-01-22,28,"member_49",5.375,1.85238409104449
2022-12-25,2023-01-22,28,"member_50",0.4375,0.362905493689368
